Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.212662935256958	0	7.1857142	3.9289873	22.0	3.0	7.185714285714286	3.9289869910080135	503	503
3.4672229290008545	1	16.766666	11.729403	58.0	4.0	16.766666666666666	11.729402750732405	503	1006
3.609488010406494	2	26.789474	11.963009	50.0	9.0	26.789473684210527	11.963008543305577	509	1515
3.7470431327819824	3	10.4375	2.3532445	15.0	6.0	10.4375	2.3532446572055927	501	2016
3.8850719928741455	4	11.790698	2.226251	18.0	7.0	11.790697674418604	2.226250780237083	507	2523
4.040527105331421	5	41.916668	16.64561	84.0	16.0	41.916666666666664	16.645611700652186	503	3026
4.194370985031128	6	34.0	11.378342	57.0	13.0	34.0	11.378341999899048	510	3536
4.3861799240112305	7	67.875	33.82838	146.0	31.0	67.875	33.82838120572724	543	4079
4.555464029312134	8	42.833332	23.006643	93.0	23.0	42.833333333333336	23.006641553159287	514	4593
4.706383943557739	9	26.526316	19.551197	81.0	3.0	26.526315789473685	19.55119708558083	504	5097
4.865346908569336	10	42.916668	25.889053	119.0	17.0	42.916666666666664	25.88905281302419	515	5612
5.069827079772949	11	74.125	30.86842	111.0	16.0	74.125	30.868420351550224	593	6205
5.256901025772095	12	86.666664	38.93442	136.0	24.0	86.66666666666667	38.934417793115756	520	6725
5.511152982711792	13	126.2	35.159065	174.0	72.0	126.2	35.15906710935317	631	7356
5.785442113876343	14	182.33333	61.69999	252.0	102.0	182.33333333333334	61.69999099585744	547	7903
6.06348991394043	15	187.66667	27.824848	223.0	155.0	187.66666666666666	27.824849006278942	563	8466
6.454411029815674	16	306.0	13.0	319.0	293.0	306.0	13.0	612	9078
7.97960901260376	17	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	10078
9.514344930648804	18	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	11078
10.000443935394287	19	512.0	0.0	512.0	512.0	512.0	0.0	512	11590
10.972167015075684	20	486.5	198.5	685.0	288.0	486.5	198.5	973	12563
11.147439956665039	21	43.5	3.730505	50.0	35.0	43.5	3.730504880933232	522	13085
11.314168930053711	22	20.76	13.339504	41.0	7.0	20.76	13.339505238201303	519	13604
11.48108696937561	23	26.5	12.866624	39.0	6.0	26.5	12.8666234887013	530	14134
11.636799097061157	24	33.533333	13.980304	46.0	4.0	33.53333333333333	13.980303605032649	503	14637
11.813462018966675	25	48.454544	5.499812	55.0	38.0	48.45454545454545	5.499812168092427	533	15170
12.004403114318848	26	68.5	11.213831	94.0	51.0	68.5	11.213830746002902	548	15718
12.263318061828613	27	175.0	53.10995	250.0	134.0	175.0	53.10994884827763	525	16243
13.736352920532227	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	17243
15.199559926986694	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	18243
16.67767906188965	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	19243
18.162269115447998	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	20243
19.42799210548401	32	917.0	0.0	917.0	917.0	917.0	0.0	917	21160
19.945693016052246	33	127.666664	154.1154	426.0	4.0	127.66666666666667	154.11539688024538	766	21926
21.45245909690857	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	22926
22.904144048690796	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	23926
24.362839937210083	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	24926
25.811293125152588	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	25926
27.266398906707764	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	26926
28.708209991455078	39	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	27926
30.172579050064087	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	28926
31.66119909286499	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	29926
33.09449911117554	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	30926
34.55858898162842	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	31926
36.010663986206055	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	32926
37.49181795120239	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	33926
38.98611092567444	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	34926
40.49240303039551	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	35926
40.65407705307007	48	10.978261	8.036572	33.0	5.0	10.978260869565217	8.036571652884524	505	36431
42.172131061553955	49	517.0	483.0	1000.0	34.0	517.0	483.0	1034	37465
43.64252495765686	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	38465
45.08039093017578	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	39465
46.55188608169556	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	40465
48.033836126327515	53	337.0	468.81198	1000.0	5.0	337.0	468.8119736809915	1011	41476
48.2555410861969	54	83.833336	79.08733	202.0	6.0	83.83333333333333	79.0873286662001	503	41979
49.019052028656006	55	144.8	269.712	684.0	4.0	144.8	269.71199454232664	724	42703
49.53147006034851	56	112.85714	162.10176	469.0	5.0	112.85714285714286	162.10175690545964	790	43493
49.81819295883179	57	127.5	129.16946	311.0	5.0	127.5	129.16946233533682	510	44003
50.366852045059204	58	94.375	153.84077	496.0	5.0	94.375	153.8407760478346	755	44758
50.66826009750366	59	143.0	87.50714	259.0	52.0	143.0	87.50714256562146	572	45330
