Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5328760147094727	0	19.980392	7.8602753	42.0	9.0	19.980392156862745	7.860275393265665	1019	1019
0.8347969055175781	1	24.642857	13.623895	71.0	11.0	24.642857142857142	13.62389607335901	1035	2054
1.094316005706787	2	25.302326	16.714476	99.0	9.0	25.302325581395348	16.714476226370472	1088	3142
1.3396430015563965	3	27.297297	10.636157	51.0	9.0	27.2972972972973	10.636156755766432	1010	4152
1.5992200374603271	4	33.096775	21.047344	98.0	10.0	33.096774193548384	21.047342700575363	1026	5178
1.8803279399871826	5	41.32	30.323217	123.0	12.0	41.32	30.323218826503233	1033	6211
2.1546008586883545	6	32.774193	21.877535	126.0	12.0	32.774193548387096	21.87753255742632	1016	7227
2.454465866088867	7	50.095238	26.109486	121.0	19.0	50.095238095238095	26.109485161900476	1052	8279
2.7481820583343506	8	52.68421	33.497925	153.0	19.0	52.68421052631579	33.49792237324726	1001	9280
3.0486059188842773	9	59.588234	27.122942	136.0	29.0	59.588235294117645	27.122941935541473	1013	10293
3.3400230407714844	10	63.3125	25.854687	103.0	16.0	63.3125	25.85468707507403	1013	11306
3.6945760250091553	11	104.1	49.332443	200.0	49.0	104.1	49.33244368567201	1041	12347
4.009796857833862	12	77.23077	35.75591	165.0	29.0	77.23076923076923	35.75591149866818	1004	13351
4.362423896789551	13	102.8	45.32505	196.0	43.0	102.8	45.325048262522564	1028	14379
4.763005018234253	14	126.25	41.3272	200.0	81.0	126.25	41.32720048587855	1010	15389
5.2647809982299805	15	162.57143	39.37315	200.0	96.0	162.57142857142858	39.37314945440844	1138	16527
5.716807842254639	16	157.42857	56.845295	200.0	41.0	157.42857142857142	56.84529668408848	1102	17629
6.215712070465088	17	196.33333	8.198916	200.0	178.0	196.33333333333334	8.19891591749923	1178	18807
6.670816898345947	18	185.16667	20.979486	200.0	155.0	185.16666666666666	20.979487336178856	1111	19918
7.112453937530518	19	179.33333	35.53246	200.0	103.0	179.33333333333334	35.53245777532924	1076	20994
7.549532890319824	20	161.14285	28.861385	200.0	113.0	161.14285714285714	28.861385826684323	1128	22122
7.98442006111145	21	178.66667	23.163668	200.0	141.0	178.66666666666666	23.163668870788918	1072	23194
8.38277292251587	22	146.0	47.49436	195.0	53.0	146.0	47.494360567485124	1022	24216
8.81262993812561	23	176.83333	20.55413	200.0	146.0	176.83333333333334	20.554129079633178	1061	25277
9.267228841781616	24	162.42857	26.826729	200.0	125.0	162.42857142857142	26.82673050126972	1137	26414
9.765509843826294	25	191.0	13.051181	200.0	168.0	191.0	13.051181300301263	1146	27560
