Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6229610443115234	0	24.853659	15.119945	67.0	9.0	24.853658536585368	15.119944792146201	1019	1019
0.9242150783538818	1	25.35	12.979889	64.0	10.0	25.35	12.979888289195713	1014	2033
1.17523193359375	2	28.742857	14.883054	82.0	13.0	28.742857142857144	14.883054327739618	1006	3039
1.4255800247192383	3	30.484848	17.282188	96.0	11.0	30.484848484848484	17.28218773349691	1006	4045
1.6742749214172363	4	30.058823	12.959079	68.0	13.0	30.058823529411764	12.959078526769401	1022	5067
1.9610779285430908	5	45.47826	25.862293	102.0	10.0	45.47826086956522	25.862293460990305	1046	6113
2.222599983215332	6	37.22222	22.83002	108.0	12.0	37.22222222222222	22.830021387270094	1005	7118
2.5585200786590576	7	60.22222	45.672207	198.0	15.0	60.22222222222222	45.67220836880948	1084	8202
2.836493968963623	8	50.2	31.671122	113.0	14.0	50.2	31.671122493527125	1004	9206
3.1331629753112793	9	56.88889	20.853695	102.0	20.0	56.888888888888886	20.85369375458162	1024	10230
3.4236268997192383	10	52.7	18.681808	92.0	23.0	52.7	18.681809334216	1054	11284
3.7692201137542725	11	79.23077	40.415443	196.0	39.0	79.23076923076923	40.41544610694862	1030	12314
4.063968896865845	12	50.285713	16.50438	79.0	20.0	50.285714285714285	16.504379958760317	1056	13370
4.378245115280151	13	84.5	31.766071	170.0	48.0	84.5	31.766072047600304	1014	14384
4.701096057891846	14	80.30769	18.718088	127.0	50.0	80.3076923076923	18.71808921619206	1044	15428
5.025835990905762	15	92.0	33.809628	151.0	35.0	92.0	33.80962746158125	1012	16440
5.35895299911499	16	93.09091	32.193886	151.0	57.0	93.0909090909091	32.193885770309485	1024	17464
5.732547998428345	17	96.36364	27.762869	139.0	64.0	96.36363636363636	27.762868358729293	1060	18524
6.198843955993652	18	135.125	38.614887	200.0	88.0	135.125	38.61488540705514	1081	19605
6.742963075637817	19	161.42857	31.84721	200.0	114.0	161.42857142857142	31.84721177684451	1130	20735
7.239748001098633	20	155.0	30.840605	199.0	111.0	155.0	30.84060403336577	1085	21820
7.681991100311279	21	168.5	23.35059	200.0	144.0	168.5	23.350588857671234	1011	22831
8.103976964950562	22	147.0	28.228657	191.0	111.0	147.0	28.228658183788028	1029	23860
8.543138980865479	23	173.33333	28.900211	200.0	128.0	173.33333333333334	28.900211456358278	1040	24900
9.029058933258057	24	184.33333	22.425184	200.0	147.0	184.33333333333334	22.42518425540555	1106	26006
9.4617440700531	25	170.16667	23.639069	200.0	140.0	170.16666666666666	23.63906841556062	1021	27027
9.993696928024292	26	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	28202
10.523500919342041	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	29402
11.059834003448486	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	30602
11.606117963790894	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	31802
12.131223917007446	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	33002
12.618276119232178	31	190.83333	7.5148	200.0	179.0	190.83333333333334	7.51480021173033	1145	34147
13.093482971191406	32	186.66667	15.69147	200.0	154.0	186.66666666666666	15.691469727919758	1120	35267
13.544424057006836	33	179.33333	20.45863	200.0	141.0	179.33333333333334	20.458630344076205	1076	36343
13.979403018951416	34	170.16667	24.490927	200.0	141.0	170.16666666666666	24.490928025608902	1021	37364
14.493887901306152	35	191.83333	4.669642	200.0	185.0	191.83333333333334	4.6696419087073	1151	38515
15.031419038772583	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	39715
15.557163953781128	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	40915
16.082781076431274	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42115
16.66667604446411	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43315
17.238296031951904	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44515
17.78955101966858	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	45715
18.34152102470398	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	46915
18.871766090393066	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	48115
19.407320022583008	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	49315
19.95763897895813	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	50515
20.49531888961792	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	51715
21.02815294265747	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	52915
21.559494972229004	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	54115
22.095825910568237	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	55315
22.62473702430725	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	56515
23.143543004989624	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	57715
23.672401905059814	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	58915
24.199815034866333	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	60115
24.724605083465576	54	196.5	5.59017	200.0	185.0	196.5	5.5901699437494745	1179	61294
25.23463010787964	55	190.83333	14.97127	200.0	158.0	190.83333333333334	14.971268780196585	1145	62439
25.675594091415405	56	160.28572	16.024216	176.0	125.0	160.28571428571428	16.024216367862785	1122	63561
26.11017608642578	57	140.25	22.681215	197.0	123.0	140.25	22.681214694103137	1122	64683
26.586468935012817	58	146.0	21.154196	183.0	108.0	146.0	21.15419580130618	1168	65851
27.015790939331055	59	143.57143	12.893599	164.0	129.0	143.57142857142858	12.893599108052943	1005	66856
