Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.154222011566162	0	8.711864	4.4723287	26.0	3.0	8.711864406779661	4.472328659952377	514	514
3.4009299278259277	1	13.076923	8.89363	42.0	4.0	13.076923076923077	8.893629570810827	510	1024
3.5662119388580322	2	22.583334	18.565012	89.0	6.0	22.583333333333332	18.565013391382784	542	1566
3.7162559032440186	3	25.1	19.196093	91.0	10.0	25.1	19.19609335255484	502	2068
3.8761301040649414	4	33.625	18.903952	74.0	9.0	33.625	18.903951306539064	538	2606
4.040879011154175	5	50.9	19.66952	87.0	28.0	50.9	19.66951956708653	509	3115
4.215691089630127	6	46.166668	12.198588	66.0	29.0	46.166666666666664	12.19858826076016	554	3669
4.417392015457153	7	79.0	33.346664	130.0	43.0	79.0	33.34666400106613	553	4222
4.572138071060181	8	34.733334	17.214207	71.0	10.0	34.733333333333334	17.21420601970619	521	4743
4.784718990325928	9	83.57143	33.350338	134.0	34.0	83.57142857142857	33.35033579979644	585	5328
4.932877063751221	10	31.625	12.231491	49.0	15.0	31.625	12.231491119238079	506	5834
5.104047060012817	11	56.88889	21.068378	90.0	19.0	56.888888888888886	21.06837780204913	512	6346
5.297070026397705	12	105.0	7.0992956	114.0	93.0	105.0	7.0992957397195395	525	6871
5.573232889175415	13	113.166664	58.001194	214.0	46.0	113.16666666666667	58.00119730564955	679	7550
5.780102968215942	14	81.14286	38.00913	154.0	22.0	81.14285714285714	38.00912887124645	568	8118
6.054543972015381	15	99.71429	55.140636	222.0	40.0	99.71428571428571	55.14063652079442	698	8816
6.313252925872803	16	124.2	54.462467	177.0	47.0	124.2	54.462464138156655	621	9437
6.595930099487305	17	113.833336	44.472527	186.0	70.0	113.83333333333333	44.47252585086162	683	10120
6.8204920291900635	18	107.2	47.469566	179.0	52.0	107.2	47.46956919964621	536	10656
7.041378021240234	19	104.8	23.033886	133.0	77.0	104.8	23.03388807822075	524	11180
7.281418085098267	20	101.0	31.123411	138.0	42.0	101.0	31.123410267299864	606	11786
7.591141939163208	21	145.75	96.442665	288.0	47.0	145.75	96.44266431408872	583	12369
7.790653944015503	22	86.166664	18.977325	120.0	58.0	86.16666666666667	18.97732565165305	517	12886
8.044508934020996	23	103.333336	29.471266	142.0	53.0	103.33333333333333	29.471266609284974	620	13506
8.279140949249268	24	108.0	51.334198	207.0	57.0	108.0	51.33419912689785	540	14046
8.480030059814453	25	86.5	29.381117	141.0	57.0	86.5	29.381116384507923	519	14565
8.730088949203491	26	99.0	35.510563	147.0	56.0	99.0	35.510561809129406	594	15159
