Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.609184980392456	0	21.960526	12.319335	73.0	8.0	21.960526315789473	12.319333816724992	5007	5007
2.9212188720703125	1	25.055	14.522809	102.0	9.0	25.055	14.52280878480468	5011	10018
4.253902912139893	2	26.803192	14.47737	97.0	8.0	26.8031914893617	14.477370104184827	5039	15057
5.553267955780029	3	30.709091	19.226881	107.0	10.0	30.70909090909091	19.226880861398246	5067	20124
6.8913209438323975	4	35.531914	21.175575	114.0	9.0	35.53191489361702	21.175575784576903	5010	25134
8.261989831924438	5	39.40625	22.951864	117.0	11.0	39.40625	22.95186454163365	5044	30178
9.601873874664307	6	40.51613	18.797514	115.0	10.0	40.516129032258064	18.79751350705371	5024	35202
11.001559019088745	7	46.12844	23.473232	112.0	14.0	46.12844036697248	23.473233211129195	5028	40230
12.478684902191162	8	52.757896	28.54017	168.0	16.0	52.757894736842104	28.540171426281788	5012	45242
14.003377914428711	9	60.674698	29.180828	154.0	21.0	60.674698795180724	29.180827355478453	5036	50278
15.585590839385986	10	62.775	29.851286	184.0	17.0	62.775	29.851287660668845	5022	55300
17.15781283378601	11	72.565216	34.468	161.0	20.0	72.56521739130434	34.467997448954684	5007	60307
18.751147985458374	12	79.4127	34.412827	178.0	28.0	79.41269841269842	34.412822878003695	5003	65310
20.344204902648926	13	82.63934	26.91336	140.0	34.0	82.63934426229508	26.913359950632383	5041	70351
22.123443841934204	14	98.35294	40.829067	200.0	37.0	98.3529411764706	40.8290666979777	5016	75367
24.007267951965332	15	96.67308	41.97468	200.0	37.0	96.67307692307692	41.97468154176449	5027	80394
25.993326902389526	16	119.06977	41.018654	200.0	47.0	119.06976744186046	41.0186544906703	5120	85514
28.01213502883911	17	148.85294	41.31168	200.0	61.0	148.85294117647058	41.31167927221862	5061	90575
30.15184783935547	18	185.40741	23.430367	200.0	121.0	185.40740740740742	23.43036848520607	5006	95581
32.348134994506836	19	196.03847	16.418753	200.0	116.0	196.03846153846155	16.418752808510828	5097	100678
34.595258951187134	20	191.44444	32.325123	200.0	31.0	191.44444444444446	32.32512305076213	5169	105847
36.904112815856934	21	192.11111	20.996178	200.0	111.0	192.11111111111111	20.9961783706664	5187	111034
39.17025589942932	22	198.8077	5.961538	200.0	169.0	198.80769230769232	5.961538461538463	5169	116203
41.386955976486206	23	196.07692	16.231316	200.0	117.0	196.07692307692307	16.231316068075785	5098	121301
43.65103602409363	24	197.76923	11.153846	200.0	142.0	197.76923076923077	11.153846153846155	5142	126443
45.971383810043335	25	198.57692	7.1153846	200.0	163.0	198.57692307692307	7.115384615384616	5163	131606
48.23244094848633	26	200.0	0.0	200.0	200.0	200.0	0.0	5200	136806
50.4558539390564	27	189.7037	15.165298	200.0	151.0	189.7037037037037	15.165298631377992	5122	141928
52.53162097930908	28	163.80646	21.187975	200.0	130.0	163.80645161290323	21.187974914024608	5078	147006
54.48465085029602	29	144.05714	25.85558	192.0	31.0	144.05714285714285	25.85558006326996	5042	152048
56.469707012176514	30	137.48648	22.934242	173.0	44.0	137.48648648648648	22.934243983935513	5087	157135
58.38614296913147	31	144.0	17.327105	181.0	116.0	144.0	17.327105108141158	5040	162175
60.278536796569824	32	147.14706	18.156399	200.0	111.0	147.14705882352942	18.156399540951323	5003	167178
62.2803258895874	33	162.45161	16.777172	200.0	127.0	162.4516129032258	16.777170951637782	5036	172214
64.35254383087158	34	172.68965	16.694214	200.0	142.0	172.68965517241378	16.694214253335385	5008	177222
66.714528799057	35	190.59259	12.132781	200.0	165.0	190.59259259259258	12.132781609126571	5146	182368
69.14940285682678	36	196.34616	6.330283	200.0	176.0	196.34615384615384	6.330283185379671	5105	187473
71.66925287246704	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	192673
74.08372592926025	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	197873
76.4514799118042	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	203073
78.82188081741333	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	208273
81.12683391571045	41	198.15384	9.230769	200.0	152.0	198.15384615384616	9.230769230769232	5152	213425
83.41173386573792	42	188.92592	36.746304	200.0	32.0	188.92592592592592	36.74630334234788	5101	218526
85.67300391197205	43	199.61539	1.9230769	200.0	190.0	199.6153846153846	1.9230769230769234	5190	223716
87.93893098831177	44	195.73077	10.275279	200.0	165.0	195.73076923076923	10.275279117705054	5089	228805
90.19692993164062	45	192.03703	23.616507	200.0	101.0	192.03703703703704	23.61650628265384	5185	233990
92.38816380500793	46	185.40741	33.5054	200.0	81.0	185.40740740740742	33.505399519811235	5006	238996
94.62533593177795	47	178.2069	50.367874	200.0	22.0	178.20689655172413	50.36787379926081	5168	244164
97.26805996894836	48	184.5	41.07093	200.0	20.0	184.5	41.07093167401281	5166	249330
99.57674503326416	49	188.0	35.16627	200.0	53.0	188.0	35.16627171974116	5076	254406
101.93637681007385	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	259606
104.22549080848694	51	178.13792	56.775257	200.0	13.0	178.13793103448276	56.77525209888367	5166	264772
106.59467697143555	52	192.59259	36.04551	200.0	9.0	192.59259259259258	36.04550545697528	5200	269972
109.02478384971619	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	275172
111.37659692764282	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	280372
113.7036190032959	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	285572
115.9635579586029	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	290772
