Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4978909492492676	0	21.960526	12.319335	73.0	8.0	21.960526315789473	12.319333816724992	5007	5007
2.7378809452056885	1	25.055	14.559945	102.0	9.0	25.055	14.559944196321633	5011	10018
3.9703280925750732	2	27.12973	14.819069	113.0	9.0	27.12972972972973	14.819068520620513	5019	15037
5.272041082382202	3	32.36774	17.76623	95.0	11.0	32.36774193548387	17.766230872564773	5017	20054
6.67166805267334	4	33.413334	19.250692	98.0	9.0	33.413333333333334	19.250692339642114	5012	25066
8.113456964492798	5	35.65248	21.386343	118.0	10.0	35.652482269503544	21.386343430509573	5027	30093
9.573275089263916	6	43.25862	22.987299	121.0	11.0	43.258620689655174	22.98729810046348	5018	35111
11.030303001403809	7	43.525864	21.752314	131.0	10.0	43.525862068965516	21.75231307831048	5049	40160
12.565262079238892	8	51.87629	29.679823	200.0	13.0	51.876288659793815	29.67982331482365	5032	45192
14.075797080993652	9	56.258427	24.59539	141.0	14.0	56.258426966292134	24.595390127076517	5007	50199
15.694854974746704	10	59.761906	24.340647	144.0	12.0	59.76190476190476	24.3406474889516	5020	55219
17.259770154953003	11	64.14103	26.295034	157.0	21.0	64.14102564102564	26.295034316716364	5003	60222
18.990231037139893	12	72.89855	31.311035	169.0	29.0	72.89855072463769	31.311036590830945	5030	65252
20.762206077575684	13	75.029854	30.788141	152.0	19.0	75.02985074626865	30.788139870640794	5027	70279
22.462177991867065	14	92.07273	35.946857	172.0	40.0	92.07272727272728	35.94685701039272	5064	75343
24.13190507888794	15	96.73077	29.246378	176.0	51.0	96.73076923076923	29.246377411843273	5030	80373
25.98214292526245	16	112.53333	40.13123	200.0	48.0	112.53333333333333	40.131229180721036	5064	85437
27.914961099624634	17	134.73685	40.298676	200.0	66.0	134.73684210526315	40.29867714331805	5120	90557
29.93939995765686	18	152.15152	44.03519	200.0	70.0	152.15151515151516	44.03519337166664	5021	95578
32.158019065856934	19	172.96666	31.24578	200.0	108.0	172.96666666666667	31.245781937549406	5189	100767
34.447620153427124	20	185.07143	23.86559	200.0	113.0	185.07142857142858	23.86558875306897	5182	105949
36.65551209449768	21	192.46153	20.904968	200.0	122.0	192.46153846153845	20.90496954026219	5004	110953
