Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5634160041809082	0	19.980392	7.8602753	42.0	9.0	19.980392156862745	7.860275393265665	1019	1019
0.8176090717315674	1	21.765957	10.573376	57.0	11.0	21.76595744680851	10.573376372431031	1023	2042
1.022387981414795	2	24.975609	15.265916	91.0	9.0	24.975609756097562	15.26591581281016	1024	3066
1.2303040027618408	3	25.925	14.071936	58.0	10.0	25.925	14.071935723275601	1037	4103
1.4431209564208984	4	28.62857	14.822927	87.0	10.0	28.62857142857143	14.822927635034494	1002	5105
1.6403131484985352	5	31.71875	20.608303	103.0	12.0	31.71875	20.60830290046951	1015	6120
1.8371219635009766	6	35.172413	21.475035	91.0	12.0	35.172413793103445	21.475035972860947	1020	7140
2.0416550636291504	7	32.03125	19.046791	85.0	10.0	32.03125	19.046791683574952	1025	8165
2.2374520301818848	8	36.0	17.03987	96.0	13.0	36.0	17.03986921478985	1008	9173
2.449669122695923	9	45.541668	26.215422	109.0	11.0	45.541666666666664	26.215420345454863	1093	10266
2.65814208984375	10	36.92857	22.365356	131.0	17.0	36.92857142857143	22.365356775009634	1034	11300
2.8641061782836914	11	43.083332	23.482113	106.0	12.0	43.083333333333336	23.482114943552727	1034	12334
3.0637710094451904	12	55.72222	23.74355	106.0	17.0	55.72222222222222	23.743550131341063	1003	13337
3.283086061477661	13	44.583332	19.08297	94.0	11.0	44.583333333333336	19.08296942884472	1070	14407
3.500545024871826	14	59.944443	25.217878	114.0	19.0	59.94444444444444	25.217877746247627	1079	15486
3.718287944793701	15	55.57895	22.674622	106.0	18.0	55.578947368421055	22.67462246995801	1056	16542
3.9171149730682373	16	67.933334	34.363674	148.0	25.0	67.93333333333334	34.36367591254204	1019	17561
4.1185081005096436	17	67.46667	22.25868	131.0	42.0	67.46666666666667	22.25868120282262	1012	18573
4.320422172546387	18	54.68421	23.083492	128.0	21.0	54.68421052631579	23.083492920902653	1039	19612
4.530442953109741	19	70.8	28.617477	125.0	28.0	70.8	28.617477177417303	1062	20674
4.733242034912109	20	72.78571	33.888847	138.0	13.0	72.78571428571429	33.8888489275256	1019	21693
4.931051015853882	21	78.23077	22.74661	114.0	27.0	78.23076923076923	22.74661038536662	1017	22710
5.131747007369995	22	72.35714	35.61823	161.0	25.0	72.35714285714286	35.61822796357655	1013	23723
5.330214023590088	23	83.666664	23.76038	128.0	35.0	83.66666666666667	23.76037784959565	1004	24727
5.537101984024048	24	80.76923	40.93551	184.0	14.0	80.76923076923077	40.935509967891704	1050	25777
5.748059988021851	25	80.38461	26.28114	136.0	25.0	80.38461538461539	26.281138195520963	1045	26822
5.949676036834717	26	93.72727	45.10209	176.0	25.0	93.72727272727273	45.102088057067135	1031	27853
6.165081977844238	27	81.38461	34.53769	163.0	43.0	81.38461538461539	34.537690585879034	1058	28911
6.369878053665161	28	72.57143	23.432926	117.0	37.0	72.57142857142857	23.432926424506316	1016	29927
6.582324028015137	29	87.583336	38.106117	163.0	35.0	87.58333333333333	38.1061200975498	1051	30978
6.786520957946777	30	83.833336	29.435902	141.0	31.0	83.83333333333333	29.435900227820827	1006	31984
6.990471124649048	31	78.23077	26.224339	138.0	40.0	78.23076923076923	26.22433938789233	1017	33001
7.203277111053467	32	104.4	38.603626	167.0	62.0	104.4	38.603626772623315	1044	34045
7.414924144744873	33	105.7	31.695583	169.0	63.0	105.7	31.695583288527757	1057	35102
7.621721029281616	34	131.5	41.626312	200.0	76.0	131.5	41.626313793080456	1052	36154
7.817835092544556	35	100.2	31.479519	163.0	68.0	100.2	31.479517150045357	1002	37156
8.018937110900879	36	112.666664	39.7576	184.0	59.0	112.66666666666667	39.75759885439093	1014	38170
8.245392084121704	37	103.545456	35.844013	165.0	60.0	103.54545454545455	35.844014680693235	1139	39309
8.522258996963501	38	112.666664	45.772385	200.0	56.0	112.66666666666667	45.772383716724995	1014	40323
8.784260988235474	39	102.2	20.232647	133.0	63.0	102.2	20.232646885664764	1022	41345
8.986118078231812	40	125.125	38.240807	200.0	85.0	125.125	38.240807718979994	1001	42346
9.186597108840942	41	146.71428	26.58525	200.0	113.0	146.71428571428572	26.585249861607124	1027	43373
9.410344123840332	42	187.5	17.221596	200.0	155.0	187.5	17.22159497065627	1125	44498
9.653383016586304	43	199.16667	1.8633897	200.0	195.0	199.16666666666666	1.863389981249825	1195	45693
9.890294075012207	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	46893
10.12977910041809	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	48093
10.3527250289917	46	191.16667	19.751934	200.0	147.0	191.16666666666666	19.751933801248143	1147	49240
10.593167066574097	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	50440
10.830399990081787	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	51640
11.02849006652832	49	167.33333	52.721493	200.0	58.0	167.33333333333334	52.72149045271345	1004	52644
11.270085096359253	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	53844
11.505242109298706	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	55044
11.74221396446228	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	56244
11.972920179367065	53	193.5	14.534442	200.0	161.0	193.5	14.534441853748634	1161	57405
12.21626615524292	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	58605
12.43631911277771	55	188.66667	25.342104	200.0	132.0	188.66666666666666	25.34210374499762	1132	59737
12.676380157470703	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	60937
